p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	pct.ratio
1.01821584510686e-13	0.904405427949678	0.296	0.172	2.6756675977718e-09	diencephalon	agbl4.1	1.71676300578035
1.10170280393591e-13	-0.749884627596843	0.392	0.545	2.89505462818279e-09	diencephalon	nat8l	0.71978021978022
1.10727947633878e-13	1.98690919980285	0.077	0.023	2.90970900792304e-09	diencephalon	cntn3a.2	3.25
1.29267231614815e-13	2.32955448919649	0.07	0.02	3.39688431237412e-09	diencephalon	ace	3.38095238095238
1.43224237069634e-13	1.08008431114577	0.216	0.112	3.76364650171584e-09	diencephalon	notch2	1.92035398230088
1.54962824329143e-13	1.51149034466215	0.212	0.111	4.07211309772123e-09	diencephalon	celf5a	1.90178571428571
1.66366012434484e-13	-0.875033186308763	0.298	0.452	4.37176607475338e-09	diencephalon	dennd5b	0.660044150110375
1.69158663106194e-13	1.0274788978671	0.173	0.08	4.44515134910457e-09	diencephalon	pcdh18a	2.14814814814815
1.71803889790682e-13	0.77288900482133	0.504	0.38	4.51466261591953e-09	diencephalon	lrp8	1.3254593175853
1.85192097912284e-13	1.29488777014849	0.111	0.041	4.866477948939e-09	diencephalon	nanos1	2.66666666666667
2.38417028540002e-13	1.65224804005759	0.082	0.026	6.26512267597417e-09	diencephalon	pax9	3.07407407407407
2.6791540675373e-13	-1.98264720095043	0.107	0.233	7.04028105867452e-09	diencephalon	pcbp4	0.461538461538462
3.26360906104753e-13	0.950744350195655	0.449	0.325	8.57611189062069e-09	diencephalon	gnao1a	1.38036809815951
3.79105131088406e-13	-2.1494148363546	0.053	0.171	9.96212463474114e-09	diencephalon	meis3	0.313953488372093
4.04444020686541e-13	0.506338140756291	0.31	0.182	1.06279799756009e-08	diencephalon	lama5	1.69945355191257
4.20061355308457e-13	0.773163324709433	0.285	0.167	1.10383722947956e-08	diencephalon	igdcc3	1.70238095238095
4.98063698823075e-13	-1.67860936263613	0.064	0.185	1.30881178776728e-08	diencephalon	rgs3b	0.349462365591398
5.11106609469862e-13	0.900497892996772	0.362	0.239	1.3430859483649e-08	diencephalon	rgma	1.5125
5.34981461055026e-13	0.528124126806092	0.674	0.538	1.4058242833604e-08	diencephalon	zbtb16b	1.25231910946197
5.67479089437421e-13	1.08616151911716	0.2	0.102	1.49122155122366e-08	diencephalon	fbn2b	1.95145631067961
6.60593883814529e-13	-0.622956315608893	0.54	0.666	1.73590860788782e-08	diencephalon	boc	0.811094452773613
6.77360150079637e-13	0.471930588658617	0.838	0.749	1.77996700237927e-08	diencephalon	gli3	1.11866666666667
7.08693637862806e-13	-5.11459787334197	0.004	0.091	1.86230514157588e-08	diencephalon	vsx2	0.0543478260869565
8.1364588114654e-13	0.733271899805135	0.374	0.247	2.13809864647688e-08	diencephalon	id3	1.51209677419355
8.73098545023459e-13	-1.79617679026311	0.078	0.202	2.29432835661264e-08	diencephalon	sema3fa	0.389162561576355
9.60699031019533e-13	0.564398423039849	0.588	0.463	2.52452491371313e-08	diencephalon	cxadr	1.26939655172414
9.82935244844229e-13	0.751197748139579	0.398	0.271	2.58295723640166e-08	diencephalon	arhgap29a	1.46691176470588
1.28974126779297e-12	-1.7515071669008	0.071	0.191	3.38918210350636e-08	diencephalon	igsf9a	0.375
1.48234825300419e-12	-3.18455814099924	0.029	0.129	3.89531473924442e-08	diencephalon	thsd7aa	0.230769230769231
1.96119429676585e-12	-1.16662706550111	0.125	0.258	5.1536263730413e-08	diencephalon	gas1b	0.486486486486486
2.15487951411884e-12	-1.50943633099345	0.114	0.241	5.6625923872015e-08	diencephalon	ppargc1b	0.475206611570248
2.51335523003319e-12	0.310608949229974	0.872	0.784	6.60459487348122e-08	diencephalon	neo1a	1.11210191082803
2.96706193382983e-12	-0.865572427878526	0.226	0.371	7.79684534971802e-08	diencephalon	cemip2	0.610215053763441
2.99266366139063e-12	-1.67044223024886	0.052	0.163	7.86412156940229e-08	diencephalon	si:ch211-284f22.3	0.323170731707317
3.19388026633204e-12	1.23893645954526	0.153	0.072	8.39287856386733e-08	diencephalon	fam174b	2.10958904109589
3.37565655719272e-12	-5.38087286204716	0.004	0.087	8.87055030099102e-08	diencephalon	foxg1a	0.0568181818181818
3.6429557688782e-12	0.406071438481765	0.742	0.641	9.57295916945815e-08	diencephalon	SSBP4	1.15732087227414
3.92855188543855e-12	-1.9184522813586	0.046	0.153	1.03234486445554e-07	diencephalon	cercam	0.305194805194805
3.98990272023785e-12	1.37686488698749	0.096	0.036	1.0484666368241e-07	diencephalon	zic6	2.62162162162162
4.6942534208941e-12	1.84528412519808	0.077	0.025	1.23355591394255e-07	diencephalon	frem3	3
6.09575841645633e-12	1.52327578369999	0.1	0.039	1.60184339667639e-07	diencephalon	GARNL3	2.525
6.13225885441814e-12	-1.05970258252572	0.283	0.412	1.611434981764e-07	diencephalon	si:ch211-286o17.1	0.687651331719128
6.47767494619302e-12	-0.491048152653701	0.383	0.526	1.7022034223606e-07	diencephalon	cdon	0.72865275142315
8.46012798871595e-12	0.590742018659892	0.597	0.488	2.22315243287478e-07	diencephalon	igsf3	1.22290388548057
1.15557025911432e-11	-0.925775384757488	0.248	0.38	3.03660752690061e-07	diencephalon	gpm6bb	0.653543307086614
1.46949881455031e-11	-2.51921085748791	0.023	0.116	3.8615489848753e-07	diencephalon	sox21a	0.205128205128205
1.59485966259008e-11	0.691069779423595	0.214	0.115	4.1909722213542e-07	diencephalon	p3h2	1.85344827586207
1.70399532418845e-11	1.2033527814183	0.141	0.065	4.4777589129024e-07	diencephalon	FQ311908.1	2.15151515151515
2.21174004896914e-11	-2.65912802510196	0.052	0.152	5.81201050068112e-07	diencephalon	mllt3	0.34640522875817
2.49703206772174e-11	1.23669440423873	0.178	0.092	6.56170086755918e-07	diencephalon	slc35f1	1.9247311827957
2.81848092299025e-11	-2.34000580410019	0.043	0.141	7.40640416943379e-07	diencephalon	nr2f6b	0.309859154929577
2.9569032853357e-11	1.54136889952968	0.134	0.062	7.77015045320515e-07	diencephalon	tmtc2b	2.14285714285714
3.47578708704097e-11	1.62213113331765	0.155	0.078	9.13367330732625e-07	diencephalon	alcama	1.9746835443038
3.5421109638312e-11	-2.29353096972003	0.116	0.225	9.30795919075562e-07	diencephalon	rxraa	0.517699115044248
3.63482419653768e-11	-5.28083281828606	0.004	0.08	9.5515910236617e-07	diencephalon	sema3ab	0.0617283950617284
3.68825848005934e-11	1.72067044803443	0.112	0.048	9.69200563389993e-07	diencephalon	slc38a2	2.30612244897959
4.28460370294172e-11	1.37957430975858	0.075	0.025	1.12590816105902e-06	diencephalon	AL953866.1	2.92307692307692
4.29130377858005e-11	0.899354163756781	0.292	0.187	1.12766880693527e-06	diencephalon	snx17	1.55851063829787
4.67151988783685e-11	-2.23689130686831	0.027	0.117	1.22758199612577e-06	diencephalon	egfra	0.23728813559322
4.87910471255112e-11	-1.35062561299327	0.1	0.216	1.28213113636418e-06	diencephalon	gas1a	0.465437788018433
5.04646696296347e-11	0.986840449695407	0.246	0.147	1.32611058852754e-06	diencephalon	tp53i11b	1.66891891891892
5.48484038391852e-11	-0.923772211313942	0.073	0.184	1.44130635608611e-06	diencephalon	ENSDARG00000101869	0.4
5.75045341189975e-11	0.347587276562412	0.811	0.716	1.51110414757902e-06	diencephalon	dag1	1.13249651324965
6.99060038123386e-11	1.64328468848756	0.082	0.03	1.83698996818063e-06	diencephalon	rorca	2.67741935483871
7.07335245065016e-11	-1.33825911448708	0.107	0.225	1.85873555698185e-06	diencephalon	cbfa2t2	0.47787610619469
7.61339390020768e-11	1.50115586564556	0.164	0.085	2.00064764909658e-06	diencephalon	hmgcs1	1.91860465116279
1.107160909089e-10	1.64172014650571	0.064	0.02	2.90939743690408e-06	diencephalon	si:dkey-34d22.1	3.0952380952381
1.33447970278146e-10	0.738348649826266	0.285	0.177	3.50674576296912e-06	diencephalon	SAMD5	1.60674157303371
1.3824756327225e-10	0.858788283990634	0.182	0.096	3.63286946766819e-06	diencephalon	draxin	1.88659793814433
1.48671360170207e-10	-1.31001438862837	0.075	0.184	3.90678600255269e-06	diencephalon	rnd1b	0.410810810810811
1.48714120021835e-10	0.819935486259081	0.291	0.183	3.90790964593378e-06	diencephalon	ptch2	1.58695652173913
1.72177673134299e-10	-2.04347444522354	0.064	0.164	4.52448489462312e-06	diencephalon	col11a1a	0.393939393939394
1.91025631644749e-10	0.796264344095195	0.312	0.204	5.01977154836072e-06	diencephalon	lzts2a	1.52682926829268
2.05343683432258e-10	-1.66089080659161	0.102	0.208	5.39602131323287e-06	diencephalon	pax7b	0.492822966507177
2.06770146507096e-10	1.63252210548148	0.103	0.044	5.43350590991346e-06	diencephalon	zfpm2a	2.31111111111111
2.22491002906227e-10	1.67454617718899	0.062	0.02	5.84661857436983e-06	diencephalon	jph1b	3
2.3403880714509e-10	-0.828771069276306	0.157	0.289	6.15007177415868e-06	diencephalon	vwa7	0.544827586206897
2.5897018917656e-10	-1.62395289401155	0.053	0.15	6.80521863118165e-06	diencephalon	hk2	0.357615894039735
2.63152204701875e-10	0.719940826491158	0.323	0.214	6.91511363515587e-06	diencephalon	sorl1	1.50697674418605
2.93091997593646e-10	1.06539500898112	0.193	0.108	7.70187151276583e-06	diencephalon	crim1	1.77981651376147
3.10049299306006e-10	0.730106012612759	0.433	0.323	8.14747548716323e-06	diencephalon	nectin3b	1.33950617283951
3.21515284439503e-10	0.643369036195309	0.467	0.352	8.44877864450126e-06	diencephalon	bmpr1ab	1.3257790368272
3.74300048583179e-10	0.836606531384602	0.196	0.109	9.83585667666877e-06	diencephalon	vegfaa	1.79090909090909
4.03645105588874e-10	-5.15836732159401	0.002	0.069	1.06069860846644e-05	diencephalon	si:dkey-196j8.2	0.0428571428571429
4.63657922646943e-10	0.46654901729016	0.533	0.402	1.21840028913164e-05	diencephalon	erfl3	1.32506203473945
5.59759926160453e-10	-3.81260101685705	0.004	0.072	1.47093713396444e-05	diencephalon	rx2	0.0684931506849315
6.21479177782376e-10	0.596754828481863	0.522	0.414	1.63312298337653e-05	diencephalon	nbeaa	1.26024096385542
6.2528088605453e-10	0.409741994379942	0.695	0.584	1.64311311237409e-05	diencephalon	lrp2a	1.18974358974359
6.3870141213622e-10	0.558837681939881	0.499	0.39	1.67837957081156e-05	diencephalon	arid3b	1.27877237851662
6.89238074844259e-10	-1.06420155192962	0.118	0.232	1.81117981307574e-05	diencephalon	zeb2b	0.510729613733906
7.2693965046786e-10	1.98942189583573	0.05	0.014	1.91025201349944e-05	diencephalon	GRIK3	3.4
8.96367667984865e-10	-3.4750272799397	0.011	0.082	2.35547495793063e-05	diencephalon	en2a	0.144578313253012
1.02996060557169e-09	0.684663570264649	0.323	0.212	2.70653047932129e-05	diencephalon	znf536	1.52112676056338
1.05156270895597e-09	-2.86070699205555	0.029	0.109	2.7632964865945e-05	diencephalon	bmp7b	0.272727272727273
1.27588780098581e-09	-3.79897100699039	0.009	0.078	3.35277796343051e-05	diencephalon	trpm1b	0.126582278481013
1.55569258081803e-09	-2.95621864098016	0.016	0.09	4.08804896387363e-05	diencephalon	cdh4	0.186813186813187
1.63077830688535e-09	-1.23989343195816	0.105	0.212	4.28535923483333e-05	diencephalon	fsta	0.497652582159624
1.81501472662578e-09	1.52415645951847	0.105	0.047	4.76949569862723e-05	diencephalon	lonp2	2.20833333333333
1.95481198763518e-09	-1.67424599891679	0.1	0.197	5.13685494110773e-05	diencephalon	il17rd	0.51010101010101
1.96306433448145e-09	-0.67179781094198	0.285	0.414	5.15854045815034e-05	diencephalon	mdkb	0.689156626506024
2.10790059589714e-09	0.675149530378028	0.351	0.247	5.53914118589849e-05	diencephalon	FRMD4A	1.41935483870968
2.13445259840806e-09	-0.801173972211634	0.221	0.347	5.6089145380967e-05	diencephalon	zgc:110796	0.637931034482759
2.52728051675343e-09	-1.61109228800053	0.05	0.138	6.64118774192466e-05	diencephalon	her8a	0.366906474820144
2.99689402619544e-09	-3.68276915229892	0.018	0.089	7.87523812203637e-05	diencephalon	jag1a	0.211111111111111
3.07631932846292e-09	1.37565119176693	0.1	0.044	8.08395193133487e-05	diencephalon	ldlrad4b	2.24444444444444
3.3778426395885e-09	0.998036471556215	0.166	0.09	8.87629488831065e-05	diencephalon	satb1b	1.83516483516484
3.51485959410913e-09	-1.23746977093943	0.123	0.228	9.23634804139996e-05	diencephalon	cdh7a	0.541484716157205
3.60166461275582e-09	-4.59061917910674	0.005	0.069	9.46445426939973e-05	diencephalon	col7a1l	0.0857142857142857
3.72975560114761e-09	-5.03123153071013	0.002	0.062	9.8010517686957e-05	diencephalon	nkx6.2	0.0476190476190476
3.82522146190753e-09	-2.66058109942308	0.027	0.103	0.000100519169576006	diencephalon	cnpy1	0.269230769230769
4.25450498375608e-09	0.305632698686226	0.57	0.443	0.000111799881963142	diencephalon	nav2a	1.28603603603604
4.41629771765689e-09	0.5909095314596	0.237	0.145	0.000116051471424588	diencephalon	si:dkey-22o22.2	1.63013698630137
4.44757496918218e-09	0.327591382385098	0.583	0.448	0.000116873375040169	diencephalon	ncam1b	1.30066815144766
4.48438978541125e-09	-1.01408301441497	0.182	0.293	0.000117840794781037	diencephalon	rgmd	0.622448979591837
4.56924282854351e-09	1.84615932140887	0.07	0.026	0.000120070563048466	diencephalon	rx3	2.62962962962963
4.63130468947078e-09	-1.08643752222723	0.171	0.282	0.000121701424629913	diencephalon	dla	0.607773851590106
5.04457429811971e-09	0.396566638596004	0.679	0.598	0.00013256132340599	diencephalon	arvcfb	1.13522537562604
5.10628131165307e-09	0.384021567772468	0.622	0.517	0.000134182860307619	diencephalon	igf1ra	1.2027027027027
5.71687153206694e-09	1.75102182412547	0.07	0.026	0.000150227950119655	diencephalon	irx7	2.62962962962963
5.97245144331446e-09	1.24793601791119	0.385	0.315	0.000156944079027418	diencephalon	tcf12	1.22151898734177
6.02520462905653e-09	-0.842870277234798	0.228	0.349	0.000158330327242348	diencephalon	lrrn1	0.654285714285714
6.16652313985095e-09	-0.993407836548447	0.374	0.463	0.000162043895069003	diencephalon	efna3b	0.808189655172414
6.44028388852419e-09	1.1257239640787	0.139	0.072	0.000169237780022639	diencephalon	tbx3a	1.91780821917808
7.42768332387159e-09	1.21242782599516	0.087	0.037	0.000195184662384698	diencephalon	tp53bp2b	2.31578947368421
8.39549885880989e-09	-4.11564124231401	0.005	0.066	0.000220616919011806	diencephalon	si:ch73-265d7.2	0.0895522388059701
8.75840281778433e-09	-1.80195195238139	0.036	0.114	0.000230153309245737	diencephalon	si:dkey-246i14.3	0.321739130434783
9.34290311317064e-09	0.81192258377195	0.34	0.245	0.000245512808007898	diencephalon	immp2l	1.38617886178862
1.07766949712662e-08	0.840345514401864	0.289	0.194	0.000283189990454933	diencephalon	efnb2b	1.48717948717949
1.07877761894007e-08	-0.721278086473173	0.289	0.4	0.000283481182705071	diencephalon	sdk1b	0.723192019950125
1.07977276999126e-08	0.751307272551766	0.362	0.258	0.000283742688498303	diencephalon	large2	1.4015444015444
1.08733945645161e-08	1.63061868541179	0.068	0.026	0.000285731062366354	diencephalon	msrb3	2.55555555555556
1.10017026082463e-08	-7.75349067359601	0	0.055	0.000289102741139495	diencephalon	gbx1	0.0178571428571429
1.12566832701435e-08	0.368611484741823	0.528	0.413	0.00029580312297283	diencephalon	fbrsl1	1.27777777777778
1.12776145733207e-08	-0.376820300805654	0.305	0.433	0.000296353155757721	diencephalon	xylt1	0.705069124423963
1.16357246265503e-08	-1.88375072694245	0.043	0.124	0.000305763571736489	diencephalon	myt1b	0.352
1.18840822240238e-08	-0.723325865281287	0.219	0.34	0.000312289912682898	diencephalon	mex3b	0.645161290322581
1.24607871055629e-08	-1.34928321855515	0.07	0.16	0.000327444563559981	diencephalon	ndnf	0.440993788819876
1.38125030971684e-08	-0.354509746405096	0.731	0.815	0.000362964956387392	diencephalon	hsp90ab1	0.897058823529412
1.49684643866418e-08	1.08762125013413	0.153	0.084	0.000393341307152174	diencephalon	dmbx1a	1.81176470588235
1.50034872919317e-08	-0.75331422775352	0.291	0.402	0.000394261639057382	diencephalon	rnf165a	0.724565756823821
1.55219432566768e-08	0.379462221528453	0.661	0.559	0.000407885624898953	diencephalon	nos1apa	1.18214285714286
1.55662470735202e-08	1.68036170485041	0.05	0.016	0.000409049840597963	diencephalon	wnt11f2	3
1.60212475839278e-08	-2.97227504526465	0.012	0.077	0.000421006344010454	diencephalon	prox1a	0.166666666666667
1.67710175504809e-08	-4.58527306083786	0.004	0.061	0.000440708799191537	diencephalon	hoxd3a	0.0806451612903226
1.82292604407079e-08	1.55795925138807	0.068	0.026	0.000479028505860923	diencephalon	mef2ab	2.55555555555556
1.89615165478452e-08	1.04134344479714	0.219	0.14	0.000498270731844276	diencephalon	mpp7a	1.56028368794326
2.0367067734138e-08	-0.711301656989394	0.26	0.378	0.000535205805917678	diencephalon	pleca	0.688654353562005
2.18400083887766e-08	-1.14065794079213	0.07	0.159	0.000573911740440272	diencephalon	nt5dc2	0.44375
2.95511652672896e-08	-1.88376406274535	0.036	0.11	0.000776545520893837	diencephalon	abcb5	0.333333333333333
3.07850139434442e-08	-1.2667605229809	0.073	0.162	0.000808968596405826	diencephalon	SFMBT1	0.45398773006135
3.10013064210049e-08	1.06498441101799	0.255	0.169	0.000814652330131166	diencephalon	her6	1.50588235294118
3.78848612557007e-08	0.853960761466764	0.164	0.092	0.000995538384077303	diencephalon	efna1a	1.7741935483871
3.84664528789307e-08	-0.792831780064008	0.194	0.304	0.00101082144875254	diencephalon	tspan17	0.639344262295082
3.98310379874518e-08	0.256789382764188	0.889	0.8	0.00104668001623426	diencephalon	pcdh19	1.11111111111111
4.26571884984869e-08	0.890022261178038	0.139	0.074	0.00112094559936324	diencephalon	LO016987.2	1.86666666666667
4.35753222804901e-08	0.724327327743258	0.246	0.159	0.00114507231888672	diencephalon	CR751602.2	1.54375
4.49530064843347e-08	1.10269808858989	0.159	0.09	0.00118127510439535	diencephalon	creb5b	1.75824175824176
4.54408133210764e-08	-0.273983773674673	0.415	0.573	0.00119409369245124	diencephalon	zeb2a	0.724738675958188
4.66545971645879e-08	0.322572534038588	0.8	0.728	0.00122598950429104	diencephalon	afdna	1.09876543209877
4.70778331835035e-08	1.44516464021646	0.059	0.021	0.00123711130039611	diencephalon	si:dkey-85k7.7	2.72727272727273
4.81192676637298e-08	0.601366180763001	0.428	0.338	0.00126447811566749	diencephalon	axin2	1.26548672566372
4.9139325342351e-08	-5.05032773511482	0.004	0.057	0.0012912831913463	diencephalon	egr2b	0.0862068965517241
5.16888007783789e-08	0.455775792122558	0.439	0.338	0.00135827830685424	diencephalon	rassf7a	1.29793510324484
5.27070546238997e-08	0.4007647020701	0.501	0.389	0.00138503598140684	diencephalon	rfx2	1.28717948717949
5.5385036578534e-08	1.8178559093234	0.066	0.026	0.00145540799121072	diencephalon	mtss1lb	2.48148148148148
5.62925857228996e-08	-2.0477272033725	0.066	0.146	0.00147925656762636	diencephalon	cyp26c1	0.45578231292517
5.66817319702427e-08	1.00753620177578	0.107	0.052	0.00148948255271404	diencephalon	znf219	2.0377358490566
5.77733306291889e-08	-5.3708411903344	0.002	0.054	0.00151816758227383	diencephalon	ahr1b	0.0545454545454545
6.18253438451086e-08	1.55833922195159	0.127	0.067	0.00162464638556176	diencephalon	scube1	1.88235294117647
6.81854352115068e-08	-0.492400534187664	0.474	0.58	0.00179177686648798	diencephalon	fabp3	0.817555938037866
6.91947511024875e-08	-1.49125962098381	0.132	0.226	0.00181829966947117	diencephalon	ctnna2	0.585903083700441
6.93149049290048e-08	0.901767132838862	0.209	0.131	0.00182145707172439	diencephalon	cnn3a	1.59090909090909
7.48490075570187e-08	1.76235843664075	0.05	0.017	0.00196688222058334	diencephalon	ppef1	2.83333333333333
8.27838673567467e-08	1.22570518202932	0.137	0.075	0.00217539446640059	diencephalon	LRRTM4.1	1.81578947368421
8.47768991409877e-08	-0.464066363433127	0.458	0.576	0.00222776735562687	diencephalon	hs6st1a	0.795493934142114
8.79608778798343e-08	-0.799701981346247	0.389	0.488	0.00231143594892629	diencephalon	ephb2b	0.797546012269939
9.38702977303438e-08	-0.75685244835695	0.239	0.344	0.00246672368375797	diencephalon	setbp1	0.695652173913043
