cdc42ep4b	1.88322635735617	1.87490776751222e-16	0.061	4.13333333333333
cdca7b	0.650772177115719	2.71456995191701e-07	0.282	1.52150537634409
cdh11	-3.05139275798195	1.42514648691193e-23	0.054	0.279187817258883
cdh4	4.09929485572916	2.93836393367037e-243	0.36	9.25641025641026
cdh7a	-2.60028682768872	1.02560711219661e-21	0.098	0.410788381742739
cdkn1a	1.84283291493819	9.6111012003065e-11	0.052	3.53333333333333
cdkn1ca	-1.65760923588798	7.06711084213589e-11	0.066	0.408536585365854
cdkn1d	2.31561210634507	1.76705918198863e-23	0.062	5.25
cdon	1.21890453852392	2.84583331513446e-175	0.903	2.00888888888889
CDPF1	0.998598733281882	2.67061691274838e-17	0.247	1.92248062015504
cdr2a	1.89831742596277	1.03191675747423e-14	0.064	3.61111111111111
cebpz	1.06367358903275	1.55549759873466e-28	0.294	2.12230215827338
celf3a	-2.20819259571066	1.35021899615354e-28	0.107	0.385714285714286
celsr1a	-2.02593730175124	4.68339102269821e-44	0.119	0.342857142857143
celsr1b	-1.5061694808763	1.85096986916891e-71	0.306	0.51510067114094
celsr2.1	-0.878398347805289	2.07125404802554e-05	0.135	0.626728110599078
cep170aa	-1.76435417039795	2.71089421350899e-21	0.081	0.359649122807018
cers1	0.877090249378657	2.5572426728792e-06	0.13	1.89855072463768
cfl2	0.887030092379131	1.45456350186859e-06	0.085	2.26315789473684
chchd10	1.57482898848457	1.07969961445561e-11	0.062	3.31578947368421
chchd4b	1.44435466809997	6.82728574013555e-12	0.089	2.72727272727273
chd5	2.00982081609456	9.71902467125651e-13	0.056	3.8
chd9	0.76814674489922	2.86971190363245e-18	0.333	1.75789473684211
chek2	0.935620974733655	1.76978598568974e-15	0.228	1.94067796610169
cherp	0.995854443446044	4.30981206011611e-17	0.236	1.94262295081967
chfr	-1.31106925199522	0.000591130030547788	0.061	0.508196721311475
chl1a	-3.54608558377951	8.11442599769435e-45	0.062	0.223404255319149
cited4a	0.922173693504098	7.78338498929409e-36	0.47	1.82558139534884
cited4b	1.41239210914929	3.80078425325108e-20	0.116	3
cldn5a	-1.55529506886429	6.53011087645512e-60	0.278	0.511926605504587
clip2	-1.39369445513127	1.58798846768614e-21	0.126	0.445614035087719
clocka	0.937727370522094	5.88936137736215e-39	0.542	1.69158878504673
clockb	0.797196201414861	3.38830890617058e-13	0.281	1.73006134969325
cltcl1	0.905826654826353	0.000317336157132511	0.097	1.92156862745098
cluha	1.28403046669164	4.25612999853794e-47	0.343	2.42253521126761
clybl	1.03388142412812	2.23272253105109e-12	0.161	2.07692307692308
cmc1	0.906583063100834	4.67745931314752e-05	0.101	1.96153846153846
cmss1	0.81392631782089	6.28590453529804e-15	0.234	1.92622950819672
cnbpa	0.860438124416108	1.08655653706168e-30	0.48	1.70567375886525
cnbpb	0.734476996221087	8.30265376942549e-16	0.427	1.52313167259786
cnot6l	0.827116997997861	2.47886436455405e-07	0.154	1.82352941176471
cntn1a	-0.741287413709258	0.0024436750548511	0.124	0.637755102040816
coa3a	0.809958332201124	3.09301355521146e-07	0.155	1.83529411764706
cobl	-1.16102704087133	8.0794550323672e-08	0.111	0.554455445544554
coil	0.862541311185977	1.39013448692104e-08	0.189	1.77570093457944
col11a1a	-2.15797557732748	3.91941897951574e-13	0.065	0.385964912280702
col15a1b	2.35266854898784	9.63413061350477e-228	0.569	4.41860465116279
col2a1a	-1.35225847466868	9.71077351701389e-16	0.053	0.321428571428571
colec12	1.25519717817808	8.25339651159024e-17	0.127	2.61224489795918
coq8aa	1.01781656830571	2.0416970116014e-44	0.492	1.88888888888889
cox7a2l	0.899863684508422	7.66392041931456e-06	0.117	1.9344262295082
cpamd8	1.8938131177948	1.47316249262014e-51	0.2	3.65454545454545
CR339054.7	0.685008598438334	0.00483168948037667	0.121	1.69444444444444
CR376779.1	1.20633010617727	4.72803900847359e-05	0.071	2.25
CR381647.5	1.16883215467666	9.50612682239703e-08	0.075	2.53333333333333
CR626887.3	0.796852876092824	0.00942034342707685	0.089	1.83673469387755
CR846082.1	1.64335043072337	9.37290872184293e-20	0.116	2.925
CR847503.2	1.2368993335356	0.000875522346390733	0.06	2.25925925925926
CR854927.3	1.76705399382201	2.66655139889245e-12	0.061	3.44444444444444
CR974456.1	2.71369062455118	6.09596977183264e-39	0.084	6.53846153846154
crabp2a	0.907953055185411	2.47924552142582e-15	0.16	2.26760563380282
crcp	0.850456230771599	1.23344836578906e-06	0.119	1.9672131147541
crfb15	1.16209241442662	0.000151738563481608	0.066	2.23333333333333
crip3	4.15483289487809	3.24122910589974e-72	0.091	15.3333333333333
cry1a	1.49026441020259	2.04304081825377e-20	0.129	2.82608695652174
cry3a	0.70341910768553	2.4523010717883e-15	0.43	1.53380782918149
cry3b	0.982183328027727	1.05787874226502e-08	0.119	2.10526315789474
cry-dash	0.928809337207951	0.00031458263295462	0.076	2.08108108108108
cspg5a	-2.18347512863614	6.2407012704275e-58	0.121	0.309644670050761
csrp2	0.811801476998451	0.000504326256301388	0.115	1.78461538461538
CT009620.1	1.14780478443772	1.07506640606173e-06	0.084	2.23684210526316
